SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,CNT_FAM_MEMBERS,DAYS_BIRTH,NAME_INCOME_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,NAME_TYPE_SUITE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,TARGET
5626,F,Y,Y,3,5,-16879,Commercial associate,-5582,81633769,103054206,36236430,109120880,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Cleaning staff,Business Entity Type 3,-2192,-5182,4.829551006171018,1,1,0,1,0,0,0.049710414258811036,3,SATURDAY,Family,reg oper account,block of flats,"Stone, brick",No,0
5627,M,N,N,0,2,-10477,Working,-3086,29278414,143177031,8601335,151693317,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Accountants,XNA,-6014,-1714,,1,1,0,1,0,0,0.07960589629973286,2,TUESDAY,Unaccompanied,nan,nan,"Stone, brick",nan,1
5628,M,N,Y,0,2,-7670,Pensioner,365243,27342921,64348846,14047413,60585180,Lower secondary,Civil marriage,House / apartment,Cash loans,nan,XNA,-5698,-2334,,1,1,0,1,0,0,0.08892956515785687,2,SUNDAY,"Spouse, partner",nan,nan,Block,No,1
5629,F,N,N,2,3,-17785,Working,-4767,68711844,180648981,12572295,188278903,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Cooking staff,Self-employed,-5758,-1764,,1,1,0,1,0,0,0.06871766934356595,2,THURSDAY,Unaccompanied,nan,nan,nan,nan,0
5630,M,Y,N,2,3,-13096,Pensioner,365243,15353635,18011453,1545128,16539270,Incomplete higher,Married,House / apartment,Cash loans,High skill tech staff,Self-employed,-412,-1897,4.928935232425155,1,0,0,1,0,0,0.06837154114349735,1,TUESDAY,Unaccompanied,nan,terraced house,Block,No,0
5631,F,N,Y,1,3,-17338,Commercial associate,-31,56213535,421718415,148286719,386008376,Higher education,Widow,House / apartment,Cash loans,Laborers,XNA,-7487,-3156,,1,1,0,1,0,0,0.034482364642320094,3,WEDNESDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",No,1
5632,F,N,Y,0,2,-14679,Working,-6139,34969255,129912249,9041264,127544592,Higher education,Married,House / apartment,Cash loans,Core staff,XNA,-8304,-1158,,1,0,0,1,1,0,0.041161450097575596,2,MONDAY,Unaccompanied,reg oper account,nan,nan,No,0
5633,M,N,Y,1,3,-13881,Working,-2098,41570580,212560583,46402174,216695611,Higher education,Married,Rented apartment,Cash loans,Sales staff,Other,-6291,-186,,1,1,0,1,1,0,0.08282006663948423,2,WEDNESDAY,Unaccompanied,nan,block of flats,Panel,No,1
5634,M,N,Y,0,2,-14328,State servant,-221,46299085,55359583,12085048,53290570,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Self-employed,-8206,-6935,,1,1,0,1,0,0,0.02626505335673367,2,TUESDAY,Unaccompanied,reg oper account,block of flats,nan,No,0
5635,M,N,Y,0,1,-13038,Working,-758,39643578,225991520,49334161,217191664,Secondary / secondary special,Separated,House / apartment,Cash loans,Managers,Trade: type 7,-772,-753,,1,0,0,1,0,0,0.0429806162994988,2,WEDNESDAY,Unaccompanied,nan,nan,Panel,nan,0
5636,M,Y,N,2,3,-12600,Commercial associate,-2522,39776816,136483357,29794445,124877511,Higher education,Married,House / apartment,Cash loans,Drivers,Industry: type 9,-7835,-1957,3.701520142007486,1,1,0,1,0,1,0.0923838893761407,2,SUNDAY,Unaccompanied,reg oper account,nan,"Stone, brick",Yes,1
5637,F,N,N,0,2,-9783,Working,-2534,36867961,82312763,42673625,77307996,Secondary / secondary special,Separated,With parents,Cash loans,Managers,Government,-2599,-5540,,1,1,0,1,0,1,0.07395824777827498,3,FRIDAY,"Spouse, partner",reg oper spec account,block of flats,Block,Yes,1
5638,F,Y,N,0,1,-16728,State servant,-340,36998725,369589975,31705610,377731508,Secondary / secondary special,Married,House / apartment,Cash loans,Core staff,Self-employed,-8919,-4689,0.4050959635733499,1,0,0,1,0,1,0.030410882157604603,2,FRIDAY,Family,nan,terraced house,"Stone, brick",No,1
5639,M,N,Y,0,1,-20077,Commercial associate,-1159,191202934,880422696,456439885,912318224,Secondary / secondary special,Widow,House / apartment,Cash loans,Security staff,Medicine,-5093,-5833,,1,1,1,1,0,1,0.03957875587142289,2,TUESDAY,Unaccompanied,nan,block of flats,Panel,nan,1
5640,M,N,Y,1,3,-12416,State servant,-3007,62656318,298782687,65224541,323135670,Secondary / secondary special,Married,House / apartment,Revolving loans,Core staff,Other,-4777,-2869,,1,1,0,1,0,1,0.026669783462484165,2,SUNDAY,Unaccompanied,nan,block of flats,Panel,No,1
5641,F,N,Y,2,4,-22789,Pensioner,365243,21819294,15043017,7798791,14666238,Secondary / secondary special,Married,With parents,Cash loans,High skill tech staff,Business Entity Type 3,-6982,-3731,,1,1,0,1,0,1,0.04182998426473762,2,TUESDAY,Unaccompanied,reg oper account,nan,nan,No,0
5642,F,N,Y,2,4,-16260,Commercial associate,-1779,38546342,303946573,36067224,287925797,Higher education,Married,House / apartment,Cash loans,nan,Medicine,-5387,-1971,,1,1,1,1,0,0,0.029629265502608682,2,MONDAY,Unaccompanied,reg oper account,terraced house,"Stone, brick",nan,1
5643,M,N,Y,2,4,-15741,Working,-1856,65330653,310294945,67737678,323900640,Higher education,Married,House / apartment,Cash loans,Managers,School,-6802,-275,,1,1,1,1,0,0,0.004584326127447846,2,THURSDAY,Unaccompanied,org spec account,nan,"Stone, brick",No,1
5644,M,Y,Y,1,3,-17480,Working,-1157,22265789,198983066,202775595,205884275,Secondary / secondary special,Separated,House / apartment,Cash loans,nan,Trade: type 7,-3137,-1497,6.383369222665899,1,1,0,0,0,0,0.08578814982642975,1,FRIDAY,Family,nan,block of flats,Panel,No,1
5645,F,Y,Y,2,3,-18883,Working,-1414,16814024,34745835,7585048,33184512,Higher education,Single / not married,House / apartment,Cash loans,Managers,XNA,-6786,-6576,4.517183718552905,1,1,0,1,0,1,0.08014172193982004,2,FRIDAY,Unaccompanied,org spec account,terraced house,Mixed,No,0
5646,M,N,N,0,2,-12617,Working,-190,16073363,30158446,6583617,31780036,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Core staff,Industry: type 9,-6065,-6939,,1,1,0,1,0,0,0.08729953617530867,2,THURSDAY,Unaccompanied,reg oper spec account,nan,Block,Yes,0
5647,M,N,N,0,2,-17041,Working,-785,79102136,791021360,55051262,743701668,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,Government,-8631,-4681,,1,1,0,1,0,0,0.04985824524537136,2,THURSDAY,Unaccompanied,nan,block of flats,Panel,No,1
5648,F,N,Y,1,2,-19197,Pensioner,365243,46004977,328806401,53029306,318801046,Incomplete higher,Married,House / apartment,Cash loans,Core staff,Business Entity Type 3,-6141,-6669,,1,1,0,1,0,1,0.048258707703057985,2,FRIDAY,Family,org spec account,terraced house,"Stone, brick",No,1
5649,F,Y,N,0,2,-12947,Working,-587,39970496,42320200,3630476,40163677,Secondary / secondary special,Widow,House / apartment,Cash loans,Security staff,Other,-2286,-881,3.5571686766766297,1,1,0,1,0,1,0.01408870539625745,2,TUESDAY,Unaccompanied,org spec account,block of flats,Mixed,No,1
5650,F,Y,Y,0,2,-14630,Working,-814,25947770,87274186,45245788,89881827,Secondary / secondary special,Married,House / apartment,Cash loans,Private service staff,XNA,-3501,-5545,2.2262668372241587,1,1,0,1,0,1,0.047689240250117275,2,SUNDAY,Unaccompanied,reg oper account,block of flats,Panel,No,1
5651,F,Y,Y,1,3,-11247,Commercial associate,-6478,33950725,255447191,132432168,255023212,Secondary / secondary special,Married,House / apartment,Cash loans,Core staff,Other,-5980,-5784,1.1418936951834378,1,1,0,1,0,0,0.034985871474487555,1,THURSDAY,Unaccompanied,reg oper account,block of flats,nan,No,0
5652,F,Y,N,1,3,-12448,Pensioner,365243,74192147,284001034,99861851,297290086,Higher education,Married,With parents,Cash loans,Laborers,Medicine,-2116,-5921,4.542730857772443,1,0,1,1,0,1,0.08953617040232653,2,THURSDAY,Unaccompanied,reg oper account,nan,Block,Yes,1
5653,M,N,Y,1,3,-13077,Working,-658,34389936,73544745,5118358,67772151,Secondary / secondary special,Married,House / apartment,Cash loans,Medicine staff,Business Entity Type 3,-3670,-6275,,1,1,0,1,1,1,0.014182153206757753,2,TUESDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",No,0
5654,M,Y,N,2,4,-10646,Working,-1601,44615068,86752516,44975338,82531844,Secondary / secondary special,Widow,House / apartment,Cash loans,Sales staff,Self-employed,-4480,-2085,12.573695169277862,1,1,0,1,0,1,0.02292006481249618,3,FRIDAY,Unaccompanied,org spec account,terraced house,nan,nan,1
5655,M,N,Y,1,3,-14334,Working,-597,27889745,97490343,21282233,97199934,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Accountants,Other,-3055,-1836,,1,1,1,1,1,1,0.02796452366130622,2,MONDAY,Unaccompanied,reg oper account,block of flats,Panel,nan,0
5656,M,Y,N,3,5,-16060,Working,-2060,38340049,288152728,149387786,262607688,Incomplete higher,Married,With parents,Revolving loans,Accountants,Medicine,-4955,-5226,5.610244090594023,1,1,1,1,0,1,0.019479691213305818,3,MONDAY,Unaccompanied,nan,block of flats,Block,nan,1
5657,F,N,N,0,2,-16485,Commercial associate,-649,59223816,88681398,10523204,92783299,Higher education,Married,House / apartment,Cash loans,Core staff,Other,-8929,-2990,,1,1,0,1,0,0,0.05983386264547977,1,MONDAY,Unaccompanied,reg oper spec account,specific housing,"Stone, brick",No,1
5658,F,N,Y,1,3,-11066,Commercial associate,-1856,139541644,84010114,18339486,80347996,Secondary / secondary special,Single / not married,With parents,Cash loans,Security staff,Industry: type 9,-2434,-7185,,1,1,0,1,1,1,0.049832229024882005,2,SATURDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",No,0
5659,F,Y,Y,0,2,-11952,Pensioner,365243,20681773,49639758,8005811,50670176,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Drivers,Other,-2639,-7176,20.977948919628897,1,1,0,1,0,1,0.060600717923818895,2,THURSDAY,"Spouse, partner",reg oper account,terraced house,Block,nan,1
5660,F,N,Y,0,2,-18339,State servant,-1962,59416200,282783491,146604199,305483483,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,Other,-4022,-3835,,1,0,0,1,0,0,0.07147211175110828,3,SUNDAY,Unaccompanied,nan,nan,Panel,nan,1
5661,M,Y,Y,3,4,-11941,State servant,-93,35169620,199870417,43631899,190006036,Secondary / secondary special,Married,House / apartment,Cash loans,Medicine staff,Trade: type 7,-691,-6999,3.442805901270662,1,1,0,1,0,1,0.06209692585865484,2,SATURDAY,Unaccompanied,reg oper account,terraced house,"Stone, brick",nan,0
5662,M,Y,Y,0,2,-18222,Commercial associate,-2896,52790219,77890461,40380959,81734698,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Core staff,Medicine,-4513,-6907,1.2171212559920292,1,1,0,1,0,1,0.022091990138299336,2,FRIDAY,Family,nan,block of flats,"Stone, brick",nan,0
5663,F,N,N,0,2,-11399,Working,-436,44583900,183670557,40095455,188573879,Higher education,Separated,House / apartment,Cash loans,Accountants,Other,-354,-334,,1,0,0,1,0,0,0.03801127923138064,2,MONDAY,"Spouse, partner",nan,block of flats,"Stone, brick",Yes,1
5664,F,N,Y,1,3,-16262,Working,-1839,32121858,63985107,22498760,59885984,Secondary / secondary special,Married,House / apartment,Cash loans,Drivers,Medicine,-4740,-4576,,1,1,1,1,1,1,0.010896401978603698,2,THURSDAY,Unaccompanied,reg oper account,nan,"Stone, brick",nan,1
5665,F,N,N,0,1,-17907,Commercial associate,-1900,54420827,325437453,71043301,340638605,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Cooking staff,Trade: type 7,-5218,-1963,,1,1,1,1,0,1,0.08218228986192204,1,MONDAY,Unaccompanied,nan,block of flats,Panel,No,1
5666,F,N,N,1,3,-7670,State servant,-2973,28474821,85073440,7298102,77608471,Secondary / secondary special,Married,House / apartment,Revolving loans,Sales staff,Business Entity Type 3,-5857,-2086,,1,1,1,1,0,1,0.035351320413520786,2,THURSDAY,Unaccompanied,nan,terraced house,Panel,No,0
5667,F,N,Y,0,2,-18416,Commercial associate,-1287,63831021,414444689,90473665,416007140,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,Self-employed,-8500,-1714,,1,0,0,1,0,1,0.07523704797603172,2,WEDNESDAY,Unaccompanied,nan,nan,Panel,nan,1
5668,F,Y,Y,0,2,-20325,State servant,-861,45057632,157872006,10987128,145838147,Higher education,Single / not married,House / apartment,Cash loans,Core staff,Other,-3194,-180,1.7657133082846328,1,1,0,1,0,0,0.05200402291326776,2,TUESDAY,Family,nan,block of flats,nan,No,0
5669,M,N,Y,2,4,-13256,Working,-1332,26070544,129133078,15323323,133949630,Higher education,Married,House / apartment,Revolving loans,Medicine staff,Government,-7162,-3965,,1,1,0,1,0,1,0.0788646841538365,2,SUNDAY,Unaccompanied,nan,nan,nan,nan,1
5670,F,Y,Y,2,4,-16125,Working,-1441,33845187,78855721,9357259,75766885,Higher education,Separated,House / apartment,Cash loans,Core staff,Business Entity Type 3,-7247,-4539,9.855993405015782,1,1,0,1,1,0,0.07944238075042531,2,FRIDAY,Family,nan,terraced house,Block,nan,0
5671,F,N,Y,1,3,-10932,Pensioner,365243,47746451,89826943,10659138,95322237,Secondary / secondary special,Separated,House / apartment,Cash loans,Laborers,Medicine,-2386,-1463,,1,1,1,1,0,1,0.06917753722266587,1,WEDNESDAY,Unaccompanied,reg oper account,block of flats,nan,No,1
5672,M,N,Y,1,2,-16203,Pensioner,365243,20464524,54117055,6421694,54003403,Higher education,Married,Rented apartment,Cash loans,Core staff,Business Entity Type 3,-1260,-5702,,1,0,1,1,0,1,0.058337060127296794,2,SATURDAY,Unaccompanied,nan,nan,Panel,nan,0
5673,F,Y,Y,2,4,-24837,Working,-3426,46937212,255214902,89739928,233803836,Secondary / secondary special,Married,Office apartment,Revolving loans,nan,Medicine,-1421,-5975,6.6935836179157056,1,1,0,1,0,1,0.047392452235635776,2,SUNDAY,Family,reg oper account,nan,nan,No,1
5674,M,N,Y,2,4,-7670,Working,-831,46854620,468546200,40194659,477729966,Secondary / secondary special,Single / not married,House / apartment,Cash loans,nan,Industry: type 9,-5885,-3960,,1,1,0,1,1,1,0.06145809521623668,2,WEDNESDAY,Unaccompanied,reg oper account,terraced house,Wooden,No,1
5675,F,N,N,0,2,-12415,Working,-2487,51424872,467891697,102141197,422322333,Secondary / secondary special,Married,House / apartment,Revolving loans,Laborers,Industry: type 9,-5566,-1377,,1,1,0,1,0,0,0.03302799483981635,1,THURSDAY,Unaccompanied,reg oper account,nan,"Stone, brick",No,1
5676,M,N,N,0,2,-18102,Working,-747,18717796,187177960,65816442,179459279,Higher education,Married,House / apartment,Cash loans,Cleaning staff,School,-2837,-4985,,1,1,0,1,0,1,0.07465177192403463,1,SATURDAY,Unaccompanied,nan,nan,Panel,nan,1
5677,F,Y,Y,0,2,-20139,Working,-2253,19513930,59585873,5111628,56831915,Incomplete higher,Single / not married,House / apartment,Cash loans,Managers,Medicine,-3794,-1563,2.731354461345957,1,1,0,1,0,1,0.05059603045033926,2,FRIDAY,Unaccompanied,org spec account,nan,Panel,nan,0
5678,M,N,Y,0,2,-8550,Working,-2931,23179353,50090782,8078551,54904876,Incomplete higher,Civil marriage,House / apartment,Cash loans,Accountants,School,-2576,-1204,,1,1,0,1,1,0,0.07004115593824455,1,SUNDAY,Unaccompanied,org spec account,block of flats,Block,No,1
5679,F,N,N,0,2,-11812,Working,-1491,52267600,29767337,10466938,28242310,Secondary / secondary special,Married,House / apartment,Cash loans,Drivers,Self-employed,-1727,-4902,,1,1,0,1,1,0,0.08858686360654999,1,SUNDAY,Children,reg oper account,specific housing,Panel,Yes,0
5680,M,Y,N,0,1,-12066,Working,-1764,42496312,87439235,7501053,90529671,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Cleaning staff,School,-1503,-683,3.2235435789173295,1,0,0,1,1,1,0.0145499414397262,2,FRIDAY,Children,reg oper account,nan,nan,No,0
5681,M,N,Y,2,4,-11747,Working,-2246,41234830,45408259,7323362,43202684,Secondary / secondary special,Married,House / apartment,Revolving loans,Core staff,School,-4149,-5645,,1,1,1,1,0,0,0.060620182635407804,2,WEDNESDAY,Unaccompanied,reg oper spec account,nan,Block,No,0
5682,F,Y,Y,1,3,-14100,Commercial associate,-2129,43906850,269608137,274746748,246932732,Higher education,Married,House / apartment,Cash loans,Cooking staff,Trade: type 7,-7215,-2335,5.548471828649799,1,1,0,1,1,0,0.05979583735273404,2,FRIDAY,Unaccompanied,nan,block of flats,Panel,No,1
5683,F,Y,Y,0,2,-8348,Commercial associate,-2373,21322722,60484322,9754803,55196344,Secondary / secondary special,Separated,House / apartment,Cash loans,Accountants,XNA,-7181,-3623,0.9933350011913167,1,1,0,1,0,0,0.015707749747063383,2,FRIDAY,Unaccompanied,reg oper spec account,block of flats,nan,No,0
5684,M,N,Y,1,2,-13494,Working,-3460,25330700,29257981,2036214,31751608,Secondary / secondary special,Married,Municipal apartment,Cash loans,nan,XNA,-9062,-6275,,1,1,0,1,1,1,0.02740718921022709,1,TUESDAY,Unaccompanied,reg oper spec account,nan,"Stone, brick",No,0
5685,M,N,Y,2,4,-10506,Working,-454,41220879,211929741,74519786,194829328,Higher education,Married,With parents,Cash loans,Drivers,Government,-8848,-4395,,1,1,0,1,1,0,0.005946251081281129,2,SUNDAY,Unaccompanied,nan,nan,Block,nan,1
5686,F,N,Y,0,2,-14308,Working,-441,32784753,140260636,30619028,149557990,Higher education,Married,House / apartment,Cash loans,Drivers,Business Entity Type 3,-4882,-552,,1,1,0,1,0,0,0.0323294599097784,2,FRIDAY,Unaccompanied,nan,nan,nan,Yes,1
5687,F,N,Y,1,3,-11519,Working,-6445,40424891,54189840,19054500,54662062,Higher education,Single / not married,House / apartment,Cash loans,Laborers,Other,-794,-23,,1,1,0,0,1,1,0.02801913461607466,2,MONDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",No,1
5688,F,Y,Y,0,1,-13869,Working,-3480,14266802,142668020,50165636,140729673,Higher education,Civil marriage,House / apartment,Cash loans,Laborers,Medicine,-1471,-4962,5.085897642037998,1,1,0,1,0,0,0.07817611777459836,3,SUNDAY,Unaccompanied,org spec account,block of flats,Panel,No,1
5689,M,Y,Y,1,3,-10067,Working,-1635,36028912,65511081,33963084,72022968,Higher education,Married,House / apartment,Cash loans,Managers,Medicine,-8221,-2688,16.00705679647568,1,1,1,1,0,1,0.06670199537917859,2,MONDAY,Unaccompanied,reg oper account,block of flats,Panel,No,1
5690,F,N,Y,0,2,-18785,Working,-14,10380879,55546486,12125850,59890449,Secondary / secondary special,Married,House / apartment,Cash loans,High skill tech staff,Self-employed,-4184,-1474,,1,0,0,1,0,0,0.017227367564121732,2,MONDAY,Unaccompanied,reg oper account,block of flats,Panel,No,1
5691,M,Y,N,1,3,-13182,Commercial associate,-3523,21590089,64866326,5564616,61475802,Secondary / secondary special,Married,With parents,Cash loans,Laborers,Business Entity Type 3,-7262,-3761,10.649907085962031,1,0,0,1,1,0,0.026977118737793373,2,TUESDAY,Unaccompanied,nan,nan,Block,No,1
5692,M,N,Y,1,3,-14670,Unemployed,365243,8110514,81105140,28518591,82709758,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,Trade: type 7,-5580,-71,,1,1,0,1,0,0,0.07389087939531969,2,FRIDAY,Unaccompanied,reg oper spec account,block of flats,nan,No,1
5693,F,N,N,1,3,-13970,State servant,-5720,14424730,100073799,11875061,93229011,Higher education,Married,House / apartment,Cash loans,Laborers,Business Entity Type 3,-6316,-4267,,1,1,0,0,1,1,0.07801624813119641,2,FRIDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",No,1
5694,F,Y,Y,1,3,-14641,Pensioner,365243,13470149,18577317,2996116,18939992,Higher education,Married,House / apartment,Cash loans,Medicine staff,School,-8558,-401,5.948419985762959,1,1,0,1,1,1,0.06694964474976543,1,SUNDAY,Unaccompanied,reg oper account,nan,Panel,No,0
5695,F,Y,Y,1,3,-14619,Commercial associate,-52,55742614,557426140,196004942,515717621,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Security staff,School,-3983,-3122,7.659192172053945,1,1,0,1,0,1,0.0613872320820149,2,THURSDAY,Unaccompanied,reg oper spec account,block of flats,Wooden,No,0
5696,M,N,Y,0,2,-18138,State servant,-1330,87729670,105721880,17050635,108413674,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,Medicine,-3425,-7038,,1,1,0,1,0,1,0.0112475685953498,2,THURSDAY,Unaccompanied,nan,block of flats,Panel,No,0
